522000 209.775 209.287 210.264
523000 209.004 208.518 209.49
524000 209.878 209.389 210.366
525000 209.268 208.782 209.754
526000 209.938 209.449 210.427
527000 208.923 208.438 209.409
528000 209.745 209.258 210.232
529000 209.684 209.197 210.172
530000 209.407 208.919 209.894
531000 209.18 208.693 209.667
532000 209.045 208.559 209.532
533000 210.213 209.724 210.701
534000 209.544 209.056 210.031
535000 209.556 209.069 210.044
536000 209.476 208.99 209.961
537000 209.913 209.424 210.402
538000 209.525 209.037 210.012
539000 209.087 208.6 209.573
540000 208.993 208.506 209.48
541000 209.935 209.447 210.424
542000 209.307 208.821 209.794
543000 210.179 209.69 210.668
544000 210.098 209.609 210.587
545000 209.259 208.77 209.747
546000 209.649 209.16 210.139
547000 208.929 208.443 209.415
548000 209.16 208.673 209.647
549000 209.623 209.135 210.111
550000 209.376 208.89 209.863
551000 209.931 209.442 210.419
552000 209.035 208.549 209.52
553000 209.525 209.038 210.012
554000 209.181 208.695 209.668
555000 209.173 208.686 209.661
556000 209.49 209.001 209.978
557000 209.83 209.341 210.319
558000 209.001 208.515 209.487
559000 209.509 209.021 209.997
560000 209.552 209.064 210.039
561000 209.781 209.291 210.27
562000 209.624 209.136 210.112
563000 209.993 209.504 210.482
564000 209.244 208.757 209.731
565000 209.992 209.503 210.481
566000 209.31 208.823 209.796
567000 209.102 208.616 209.588
568000 209.596 209.108 210.083
569000 210.045 209.556 210.534
570000 209.251 208.763 209.738
571000 209.566 209.079 210.053
572000 209.713 209.226 210.201
573000 209.002 208.516 209.489
574000 210.036 209.547 210.525
575000 209.294 208.808 209.781
576000 209.971 209.482 210.46
577000 209.908 209.419 210.396
578000 209.465 208.977 209.953
579000 209.222 208.736 209.708
580000 209.252 208.766 209.738
581000 209.486 208.997 209.974
582000 209.389 208.901 209.876
583000 209.495 209.008 209.981
584000 209.798 209.31 210.286
585000 209.13 208.644 209.615
586000 209.547 209.059 210.034
587000 209.755 209.268 210.243
588000 209.896 209.408 210.384
589000 209.652 209.164 210.14
590000 209.203 208.716 209.69
591000 209.253 208.765 209.74
592000 209.808 209.321 210.295
593000 209.293 208.807 209.78
594000 209.55 209.062 210.038
595000 208.999 208.511 209.486
596000 210.018 209.529 210.507
597000 208.95 208.464 209.435
598000 208.561 208.075 209.048
599000 209.509 209.022 209.996
600000 209.853 209.365 210.342
601000 209.946 209.458 210.433
602000 209.752 209.264 210.24
603000 209.582 209.094 210.07
604000 209.545 209.058 210.032
605000 209.429 208.942 209.916
606000 208.904 208.417 209.39
607000 209.599 209.111 210.087
608000 210.13 209.64 210.62
609000 209.624 209.135 210.112
610000 209.516 209.028 210.003
611000 209.817 209.329 210.305
612000 209.119 208.632 209.606
613000 209.921 209.434 210.409
614000 209.747 209.259 210.234
615000 209.952 209.463 210.44
616000 209.486 208.999 209.972
617000 209.459 208.971 209.947
618000 210.167 209.678 210.657
619000 208.944 208.458 209.43
620000 209.544 209.057 210.032
621000 210.022 209.533 210.511
622000 209.551 209.063 210.04
623000 209.036 208.55 209.523
624000 209.573 209.086 210.06
625000 209.421 208.933 209.909
626000 209.662 209.172 210.151
627000 209.391 208.904 209.878
628000 209.917 209.428 210.407
629000 209.285 208.797 209.772
630000 209.253 208.765 209.741
631000 209.63 209.142 210.118
632000 209.802 209.313 210.29
633000 209.734 209.246 210.222
634000 209.755 209.267 210.243
635000 209.324 208.838 209.811
636000 209.378 208.891 209.865
637000 209.621 209.133 210.108
638000 209.361 208.875 209.847
639000 209.367 208.88 209.855
640000 209.893 209.403 210.383
641000 209.671 209.183 210.159
642000 209.929 209.44 210.418
643000 209.54 209.052 210.028
644000 209.535 209.048 210.022
645000 209.907 209.418 210.396
646000 209.14 208.654 209.627
647000 209.158 208.671 209.645
648000 209.343 208.856 209.83
649000 209.601 209.114 210.089
650000 209.278 208.79 209.765
651000 209.374 208.886 209.862
652000 209.567 209.079 210.054
653000 209.072 208.586 209.557
654000 209.446 208.958 209.934
655000 209.611 209.124 210.098
656000 209.279 208.792 209.766
657000 209.687 209.199 210.175
658000 209.504 209.016 209.991
659000 210.131 209.641 210.621
660000 209.451 208.963 209.939
661000 209.236 208.75 209.723
662000 209.465 208.978 209.952
663000 209.51 209.022 209.998
664000 210.134 209.645 210.624
665000 209.115 208.628 209.602
666000 209.331 208.843 209.819
667000 209.563 209.075 210.051
668000 209.674 209.186 210.162
669000 209.12 208.634 209.606
670000 209.687 209.199 210.176
671000 209.98 209.491 210.469
672000 209.61 209.121 210.099
673000 209.951 209.462 210.439
674000 209.409 208.922 209.897
675000 209.513 209.025 210.002
676000 209.453 208.966 209.94
677000 208.998 208.512 209.484
678000 209.961 209.472 210.45
679000 208.798 208.311 209.284
680000 209.383 208.897 209.869
681000 209.632 209.144 210.12
682000 209.559 209.071 210.047
683000 209.69 209.203 210.177
684000 209.361 208.873 209.848
685000 209.346 208.858 209.833
686000 209.203 208.717 209.689
687000 209.179 208.693 209.665
688000 209.644 209.156 210.132
689000 209.258 208.771 209.745
690000 209.342 208.855 209.83
691000 209.734 209.246 210.222
692000 209.51 209.021 209.998
693000 209.314 208.827 209.8
694000 209.29 208.803 209.778
695000 209.122 208.636 209.608
696000 209.412 208.924 209.9
697000 209.528 209.04 210.017
698000 209.341 208.853 209.829
699000 209.741 209.253 210.229
700000 209.817 209.329 210.305
701000 209.51 209.022 209.997
702000 209.556 209.068 210.044
703000 209.466 208.979 209.954
704000 209.425 208.938 209.913
705000 209.572 209.085 210.059
706000 209.91 209.422 210.397
707000 209.443 208.956 209.93
708000 209.52 209.033 210.007
709000 209.992 209.503 210.482
710000 209.685 209.197 210.172
711000 209.482 208.993 209.971
712000 209.273 208.785 209.761
713000 209.459 208.972 209.946
714000 209.654 209.166 210.142
715000 209.661 209.173 210.149
716000 209.531 209.043 210.019
717000 209.571 209.083 210.058
718000 209.525 209.037 210.012
719000 209.689 209.201 210.177
720000 209.968 209.479 210.457
721000 209.776 209.288 210.264
722000 209.603 209.115 210.09
723000 209.696 209.208 210.184
724000 209.427 208.939 209.914
725000 209.622 209.134 210.11
726000 210.055 209.567 210.544
727000 209.334 208.847 209.821
728000 209.82 209.332 210.308
729000 209.873 209.385 210.362
730000 209.378 208.89 209.865
731000 209.73 209.242 210.218
732000 209.667 209.178 210.155
733000 209.724 209.235 210.212
734000 209.498 209.011 209.986
735000 209.074 208.587 209.56
736000 209.023 208.537 209.51
737000 209.529 209.041 210.017
738000 209.209 208.722 209.695
739000 209.466 208.978 209.953
740000 209.554 209.065 210.043
741000 209.293 208.805 209.782
742000 209.342 208.856 209.829
743000 209.546 209.06 210.033
744000 209.182 208.695 209.669
745000 209.821 209.333 210.309
746000 209.806 209.317 210.295
747000 209.688 209.199 210.176
748000 209.553 209.065 210.041
749000 209.199 208.712 209.685
750000 209.248 208.761 209.735
751000 210.053 209.563 210.543
752000 209.384 208.897 209.871
753000 209.158 208.671 209.645
754000 209.091 208.602 209.579
755000 209.242 208.754 209.729
756000 209.489 209.002 209.975
757000 210.138 209.648 210.627
758000 209.558 209.071 210.045
759000 209.817 209.329 210.306
760000 209.468 208.981 209.955
761000 209.339 208.851 209.826
762000 209.618 209.13 210.106
763000 209.566 209.078 210.053
764000 209.544 209.056 210.031
765000 209.675 209.186 210.164
766000 209.298 208.811 209.785
767000 209.506 209.019 209.993
768000 209.657 209.17 210.144
769000 209.699 209.211 210.187
770000 209.438 208.951 209.926
771000 209.614 209.125 210.103
772000 209.123 208.636 209.61
773000 209.129 208.642 209.615
774000 209.446 208.959 209.932
775000 209.163 208.677 209.649
776000 209.49 209.003 209.977
777000 209.541 209.055 210.028
778000 209.608 209.12 210.096
779000 209.824 209.335 210.313
780000 209.214 208.726 209.702
781000 209.548 209.06 210.036
782000 209.126 208.639 209.613
783000 209.345 208.858 209.832
784000 209.242 208.754 209.729
785000 209.786 209.297 210.274
786000 209.655 209.166 210.143
787000 209.586 209.097 210.074
788000 209.797 209.308 210.287
789000 209.315 208.828 209.802
790000 208.974 208.488 209.46
791000 209.341 208.853 209.829
792000 209.327 208.84 209.814
793000 209.835 209.346 210.323
794000 209.49 209.003 209.978
795000 209.756 209.268 210.243
796000 210.133 209.643 210.622
797000 209.48 208.992 209.968
798000 209.399 208.912 209.887
799000 209.536 209.048 210.023
800000 209.365 208.878 209.852
801000 209.075 208.588 209.562
802000 209.359 208.871 209.847
803000 209.623 209.135 210.111
804000 209.352 208.866 209.839
805000 209.367 208.88 209.855
806000 209.536 209.049 210.024
807000 209.574 209.086 210.062
808000 209.502 209.015 209.99
809000 209.435 208.948 209.923
810000 209.431 208.943 209.918
811000 209.493 209.005 209.982
812000 209.868 209.38 210.356
813000 209.449 208.962 209.937
814000 209.06 208.573 209.547
815000 209.633 209.146 210.121
816000 209.268 208.782 209.755
817000 209.342 208.856 209.828
818000 209.465 208.977 209.952
819000 209.368 208.88 209.856
820000 209.363 208.876 209.85
821000 209.739 209.252 210.227
822000 209.371 208.884 209.859
823000 209.654 209.166 210.143
824000 209.647 209.159 210.136
825000 209.088 208.603 209.574
826000 209.52 209.032 210.008
827000 209.664 209.176 210.152
828000 209.866 209.377 210.355
829000 209.177 208.691 209.664
830000 209.225 208.737 209.712
831000 209.845 209.357 210.334
832000 209.685 209.197 210.173
833000 209.682 209.194 210.169
834000 209.915 209.426 210.403
835000 209.632 209.143 210.12
836000 209.22 208.734 209.706
837000 209.337 208.851 209.824
838000 209.474 208.987 209.961
839000 209.829 209.342 210.317
840000 209.519 209.032 210.007
841000 209.598 209.111 210.086
842000 209.661 209.173 210.149
843000 209.55 209.063 210.038
844000 209.764 209.276 210.252
845000 209.857 209.369 210.345
846000 209.826 209.337 210.314
847000 209.423 208.935 209.91
848000 209.351 208.864 209.839
849000 209.883 209.395 210.372
850000 209.636 209.147 210.124
851000 209.526 209.039 210.013
852000 209.351 208.862 209.839
853000 210.099 209.61 210.588
854000 209.311 208.824 209.798
855000 210.011 209.521 210.501
856000 209.777 209.288 210.265
857000 209.665 209.176 210.154
858000 209.585 209.097 210.072
859000 209.247 208.759 209.734
860000 209.502 209.015 209.989
861000 209.698 209.211 210.186
862000 209.562 209.074 210.049
863000 209.4 208.913 209.886
864000 209.564 209.076 210.053
865000 209.456 208.969 209.943
866000 209.738 209.249 210.226
867000 209.407 208.92 209.895
868000 209.547 209.058 210.035
869000 209.989 209.5 210.478
870000 209.491 209.004 209.978
871000 209.53 209.041 210.018
872000 209.653 209.166 210.14
873000 210.13 209.64 210.62
874000 209.613 209.125 210.1
875000 209.107 208.622 209.593
876000 209.737 209.249 210.226
877000 209.501 209.013 209.989
878000 209.239 208.752 209.725
879000 209.244 208.757 209.731
880000 209.349 208.862 209.836
881000 209.713 209.225 210.201
882000 209.621 209.134 210.108
883000 209.393 208.905 209.88
884000 209.182 208.695 209.669
885000 209.412 208.924 209.899
886000 209.538 209.05 210.025
887000 209.5 209.013 209.987
888000 209.704 209.216 210.192
889000 209.255 208.768 209.742
890000 209.041 208.555 209.528
891000 209.898 209.41 210.386
892000 209.524 209.036 210.012
893000 209.337 208.851 209.823
894000 209.636 209.148 210.124
895000 209.664 209.176 210.152
896000 209.555 209.066 210.043
897000 209.654 209.166 210.142
898000 209.524 209.036 210.012
899000 209.651 209.163 210.139
900000 210.101 209.612 210.59
901000 209.274 208.787 209.761
902000 209.717 209.227 210.206
903000 208.915 208.429 209.401
904000 209.987 209.498 210.476
905000 209.675 209.187 210.164
906000 209.481 208.993 209.969
907000 210.007 209.518 210.496
908000 209.765 209.276 210.254
909000 209.221 208.734 209.707
910000 209.463 208.975 209.95
911000 209.748 209.259 210.237
912000 209.804 209.316 210.293
913000 209.712 209.225 210.2
914000 209.869 209.382 210.357
915000 209.303 208.816 209.79
916000 209.536 209.048 210.023
917000 209.936 209.447 210.425
918000 209.586 209.098 210.075
919000 209.694 209.206 210.183
920000 208.977 208.491 209.463
921000 209.634 209.147 210.121
922000 209.813 209.324 210.302
923000 209.625 209.137 210.113
924000 209.763 209.275 210.251
925000 209.633 209.145 210.121
926000 209.368 208.88 209.856
927000 209.711 209.223 210.2
928000 209.596 209.109 210.084
929000 209.593 209.105 210.08
930000 209.897 209.409 210.385
931000 209.514 209.026 210.002
932000 209.199 208.712 209.686
933000 209.285 208.798 209.773
